"DATA","Temperatura massima (°C)","Temperatura media (°C)","Temperatura minima (°C)","Temperatura classe","Precipitazione (mm)","Precipitazione classe","Umidità massima (%)","Umidità media (%)","Umidità minima (%)","Umidità classe"
"1990-05-25","16.8","13.0","8.1","M000","3.4","MZ","100","84","67","M000"
"1990-05-26","13.8","9.9","8.3","M000","4.2","MZ","100","96","68","M000"
"1990-05-27","12.2","9.6","7.0","M000","0.6","MZ","100","92","72","M000"
"1990-05-28","13.8","10.8","8.1","M000","0.0","MZ","95","80","41","M000"
"1990-05-29","12.4","9.6","7.8","M000","0.0","MZ","89","72","42","M000"
"1990-05-30","11.2","8.7","6.3","M000","0.0","MZ","100","83","69","M000"
"1990-05-31","15.6","12.0","7.6","M000","0.0","MZ","92","75","63","M000"
"1990-06-01","17.2","13.9","10.2","M000","0.0","MZ","85","71","57","M000"
"1990-06-02","14.5","12.0","10.5","M000","0.0","MZ","100","91","59","M000"
"1990-06-03","17.5","14.4","10.6","M000","0.0","MZ","78","56","34","M000"
"1990-06-04","14.7","12.4","10.4","M000","1.8","MZ","100","96","77","M000"
"1990-06-05","13.7","11.9","11.0","M000","10.4","MZ","100","100","94","M000"
"1990-06-06","16.0","12.8","10.2","M000","0.2","MZ","100","94","78","M000"
"1990-06-07","16.7","13.6","10.8","M000","0.0","MZ","100","90","73","M000"
"1990-06-08","18.4","13.6","10.1","M000","5.8","MZ","100","57","22","M000"
"1990-06-09","18.1","13.2","9.5","M000","0.0","MZ","52","30","19","M000"
"1990-06-10","16.6","12.6","8.7","M000","0.0","MZ","67","33","23","M000"
"1990-06-11","17.6","13.8","9.3","M000","0.0","MZ","64","45","33","M000"
"1990-06-12","12.2","8.8","7.2","M000","5.0","MZ","100","91","47","M000"
"1990-06-13","17.2","12.8","7.7","M000","0.0","MZ","100","72","45","M000"
"1990-06-14","16.2","12.2","9.6","M000","5.2","MZ","100","88","69","M000"
"1990-06-15","16.6","13.3","9.5","M000","0.4","MZ","100","82","55","M000"
"1990-06-16","17.2","14.1","10.3","M000","0.0","MZ","100","81","62","M000"
"1990-06-17","18.1","14.7","11.6","M000","11.2","MZ","99","82","70","M000"
"1990-06-18","15.1","13.0","12.0","M000","1.6","MZ","100","94","80","M000"
"1990-06-19","15.5","13.9","11.4","M000","0.0","MZ","100","94","86","M000"
"1990-06-20","15.3","13.2","11.5","M000","12.2","MZ","100","93","77","M000"
"1990-06-21","18.3","15.1","11.3","M000","0.0","MZ","88","73","56","M000"
"1990-06-22","16.0","14.2","13.3","M000","0.8","MZ","100","93","80","M000"
"1990-06-23","20.0","16.4","12.1","M000","0.0","MZ","96","80","44","M000"
"1990-06-24","21.0","18.0","14.3","M000","0.0","MZ","88","73","51","M000"
"1990-06-25","21.6","18.4","15.2","M000","0.0","MZ","99","84","72","M000"
"1990-06-26","21.8","18.4","16.6","M000","2.8","MZ","100","89","73","M000"
"1990-06-27","18.0","16.2","14.9","M000","39.6","MZ","100","94","80","M000"
"1990-06-28","19.6","16.9","15.0","M000","1.8","MZ","100","94","83","M000"
"1990-06-29","21.0","17.3","15.1","M000","8.0","MZ","100","92","74","M000"
"1990-06-30","21.8","18.5","15.4","M000","0.0","MZ","94","84","67","M000"
"1990-07-01","21.6","18.4","14.9","M000","2.4","MZ","94","64","26","M000"
"1990-07-02","20.3","17.3","13.1","M000","0.0","MZ","100","59","17","M000"
"1990-07-03","15.7","12.9","10.5","M000","6.0","MZ","100","89","42","M000"
"1990-07-04","19.1","15.8","12.0","M000","0.0","MZ","70","51","29","M000"
"1990-07-05","18.1","15.3","13.4","M000","1.0","MZ","98","72","35","M000"
"1990-07-06","21.2","17.0","11.7","M000","0.0","MZ","100","40","17","M000"
"1990-07-07","16.9","13.8","10.3","M000","0.0","MZ","100","83","67","M000"
"1990-07-08","21.4","17.7","13.0","M000","0.0","MZ","89","73","60","M000"
"1990-07-09","21.3","18.5","15.6","M000","0.0","MZ","98","83","73","M000"
"1990-07-10","24.6","19.2","13.3","M000","0.0","MZ","99","59","18","M000"
"1990-07-11","18.0","13.6","8.4","M000","0.0","MZ","98","62","33","M000"
"1990-07-12","19.5","15.2","10.4","M000","0.0","MZ","92","73","57","M000"
"1990-07-13","21.9","18.1","12.9","M000","0.0","MZ","93","69","54","M000"
"1990-07-14","24.0","20.3","16.2","M000","0.0","MZ","84","68","57","M000"
"1990-07-15","22.4","19.5","16.9","M000","0.0","MZ","100","81","71","M000"
"1990-07-16","24.7","20.8","16.5","M000","1.2","MZ","100","79","57","M000"
"1990-07-17","24.7","21.5","18.0","M000","0.0","MZ","90","75","58","M000"
"1990-07-18","22.0","19.1","15.6","M000","0.0","MZ","100","70","47","M000"
"1990-07-19","21.5","17.7","14.0","M000","0.0","MZ","98","79","59","M000"
"1990-07-20","22.4","18.5","14.5","M000","0.0","MZ","96","79","64","M000"
"1990-07-21","23.5","20.1","15.8","M000","0.0","MZ","89","75","63","M000"
"1990-07-22","25.4","21.6","17.6","M000","0.0","MZ","93","78","59","M000"
"1990-07-23","25.6","21.6","17.9","M000","0.0","MZ","94","78","58","M000"
"1990-07-24","21.5","18.6","16.0","M000","0.2","MZ","100","83","62","M000"
"1990-07-25","20.4","17.0","13.4","M000","0.0","MZ","100","82","66","M000"
"1990-07-26","20.3","16.4","14.2","M000","0.2","MZ","100","84","64","M000"
"1990-07-27","22.8","19.0","14.3","M000","0.0","MZ","95","73","53","M000"
"1990-07-28","23.1","19.6","16.3","M000","0.0","MZ","90","76","66","M000"
"1990-07-29","21.4","18.9","17.0","M000","0.0","MZ","89","80","68","M000"
"1990-07-30","22.6","19.2","16.7","M000","0.4","MZ","88","68","51","M000"
"1990-07-31","23.7","18.6","16.5","M000","10.4","MZ","93","76","53","M000"
"1990-08-01","23.7","19.5","16.8","M000","0.2","MZ","81","67","49","M000"
"1990-08-02","25.5","21.5","17.8","M000","0.0","MZ","70","58","45","M000"
"1990-08-03","24.7","21.1","18.2","M000","0.0","MZ","91","69","55","M000"
"1990-08-04","23.5","19.6","17.3","M000","0.0","MZ","93","73","52","M000"
"1990-08-05","24.7","20.6","17.3","M000","0.0","MZ","82","67","53","M000"
"1990-08-06","22.7","18.7","15.4","M000","0.0","MZ","100","78","58","M000"
"1990-08-07","17.4","14.5","11.8","M000","0.4","MZ","100","96","76","M000"
"1990-08-08","18.6","14.8","11.3","M000","0.0","MZ","100","83","63","M000"
"1990-08-09","19.8","16.1","12.6","M000","0.0","MZ","97","77","61","M000"
"1990-08-10","21.2","17.1","13.6","M000","0.0","MZ","91","74","55","M000"
"1990-08-11","22.7","18.8","14.7","M000","0.0","MZ","80","64","52","M000"
"1990-08-12","22.0","18.2","16.2","M000","4.4","MZ","99","75","53","M000"
"1990-08-13","21.1","17.6","15.9","M000","4.0","MZ","96","86","71","M000"
"1990-08-14","19.8","16.3","13.6","M000","0.4","MZ","100","90","64","M000"
"1990-08-15","21.4","17.7","14.1","M000","0.0","MZ","93","74","61","M000"
"1990-08-16","21.4","17.9","14.9","M000","0.0","MZ","98","83","67","M000"
"1990-08-17","21.7","18.1","15.1","M000","0.0","MZ","100","76","34","M000"
"1990-08-18","18.9","15.6","12.6","M000","0.0","MZ","88","69","45","M000"
"1990-08-19","21.1","16.9","12.2","M000","0.0","MZ","88","73","59","M000"
"1990-08-20","21.7","18.4","14.2","M000","0.0","MZ","92","77","29","M000"
"1990-08-21","28.9","22.0","17.5","M000","0.0","MZ","69","40","12","M000"
"1990-08-22","21.2","17.2","12.4","M000","0.0","MZ","66","46","27","M000"
"1990-08-23","21.9","17.6","13.6","M000","0.0","MZ","81","63","50","M000"
"1990-08-24","22.1","18.1","14.3","M000","0.0","MZ","84","71","57","M000"
"1990-08-25","21.0","16.5","13.4","M000","7.2","MZ","100","81","62","M000"
"1990-08-26","19.6","15.7","14.3","M000","10.4","MZ","100","84","65","M000"
"1990-08-27","19.2","15.4","13.7","M000","1.2","MZ","100","85","65","M000"
"1990-08-28","22.1","17.0","14.9","M000","0.0","MZ","76","64","44","M000"
"1990-08-29","22.1","17.8","14.9","M000","2.2","MZ","75","59","43","M000"
"1990-08-30","21.1","16.8","13.3","M000","10.4","MZ","100","74","50","M000"
"1990-08-31","18.5","15.2","12.7","M000","9.6","MZ","100","92","76","M000"
"1990-09-01","18.7","15.0","12.2","M000","0.0","MZ","99","82","64","M000"
"1990-09-02","19.1","15.8","12.4","M000","0.0","MZ","89","79","66","M000"
"1990-09-03","19.4","15.5","12.2","M000","0.0","MZ","100","87","69","M000"
"1990-09-04","18.7","15.9","13.7","M000","0.0","MZ","100","80","51","M000"
"1990-09-05","21.0","17.5","14.7","M000","0.0","MZ","75","52","27","M000"
"1990-09-06","18.1","14.6","12.5","M000","0.0","MZ","97","79","65","M000"
"1990-09-07","18.0","14.6","11.5","M000","0.0","MZ","96","65","23","M000"
"1990-09-08","17.4","13.7","9.8","M000","0.0","MZ","59","42","28","M000"
"1990-09-09","16.9","13.6","9.8","M000","0.0","MZ","84","67","52","M000"
"1990-09-10","19.1","15.1","10.9","M000","0.0","MZ","85","68","51","M000"
"1990-09-11","18.2","14.4","8.0","M000","0.6","MZ","100","63","41","M000"
"1990-09-12","19.2","14.3","8.3","M000","0.2","MZ","100","62","41","M000"
"1990-09-13","16.8","12.9","9.8","M000","0.0","MZ","86","72","54","M000"
"1990-09-14","16.8","13.5","10.1","M000","0.2","MZ","92","77","59","M000"
"1990-09-15","16.3","13.1","11.6","M000","0.8","MZ","100","91","76","M000"
"1990-09-16","17.4","13.5","10.5","M000","0.0","MZ","100","88","68","M000"
"1990-09-17","16.3","12.3","11.1","M000","0.0","MZ","100","97","74","M000"
"1990-09-18","21.5","16.3","10.6","M000","0.0","MZ","100","53","25","M000"
"1990-09-19","16.5","13.5","11.6","M000","0.0","MZ","100","84","64","M000"
"1990-09-20","17.1","13.5","10.9","M000","0.0","MZ","100","88","50","M000"
"1990-09-21","19.9","15.9","12.4","M000","0.0","MZ","80","46","26","M000"
"1990-09-22","20.6","17.2","14.5","M000","1.4","MZ","77","44","25","M000"
"1990-09-23","19.7","14.3","12.3","M000","3.8","MZ","100","90","58","M000"
"1990-09-24","21.8","16.2","11.5","M000","0.0","MZ","100","27","4","M000"
"1990-09-25","15.4","12.1","8.9","M000","0.0","MZ","83","47","11","M000"
"1990-09-26","16.3","12.4","10.0","M000","0.0","MZ","100","81","58","M000"
"1990-09-27","15.1","11.2","9.3","M000","0.0","MZ","100","93","74","M000"
"1990-09-28","14.6","10.8","8.6","M000","0.0","MZ","100","92","70","M000"
"1990-09-29","15.4","11.1","9.3","M000","0.0","MZ","100","85","57","M000"
"1990-09-30","12.4","10.2","8.9","M000","0.2","MZ","100","95","80","M000"
"1990-10-01","15.8","11.8","9.6","M000","0.2","MZ","100","95","75","M000"
"1990-10-02","19.1","14.9","11.6","M000","0.0","MZ","100","76","49","M000"
"1990-10-03","15.6","12.7","11.7","M000","2.6","MZ","100","99","83","M000"
"1990-10-04","13.3","11.9","10.4","M000","2.8","MZ","100","100","99","M000"
"1990-10-05","16.6","12.2","9.3","M000","0.0","MZ","100","86","58","M000"
"1990-10-06","15.0","10.9","6.8","M000","0.0","MZ","100","92","67","M000"
"1990-10-07","13.6","10.3","9.2","M000","0.0","MZ","100","95","76","M000"
"1990-10-08","17.2","13.3","9.9","M000","0.0","MZ","91","59","37","M000"
"1990-10-09","9.7","7.1","6.1","M000","0.0","MZ","100","92","76","M000"
"1990-10-10","14.0","9.5","5.6","M000","0.0","MZ","92","77","54","M000"
"1990-10-11","18.8","12.2","7.5","M000","0.4","MZ","90","62","30","M000"
"1990-10-12","12.1","9.8","8.7","M000","70.6","MZ","100","96","66","M000"
"1990-10-13","15.1","11.7","9.8","M000","0.4","MZ","100","98","87","M000"
"1990-10-14","19.6","14.6","12.1","M000","0.2","MZ","98","82","58","M000"
"1990-10-15","15.7","13.6","11.4","M000","21.6","MZ","100","88","72","M000"
"1990-10-16","11.6","10.6","9.5","M000","74.8","MZ","100","100","100","M000"
"1990-10-17","13.4","10.3","8.3","M000","17.4","MZ","100","99","89","M000"
"1990-10-18","10.6","9.0","7.7","M000","5.8","MZ","100","100","96","M000"
"1990-10-19","10.6","8.5","7.7","M000","4.8","MZ","100","99","95","M000"
"1990-10-20","13.9","10.4","8.4","M000","12.0","MZ","100","92","74","M000"
"1990-10-21","13.8","11.5","9.5","M000","0.0","MZ","95","84","71","M000"
"1990-10-22","10.5","6.2","3.6","M000","3.2","MZ","100","97","77","M000"
"1990-10-23","4.1","2.9","0.8","M000","12.4","MZ","100","99","89","M000"
"1990-10-24","10.0","5.6","3.1","M000","0.0","MZ","100","86","62","M000"
"1990-10-25","5.5","3.7","2.6","M000","2.2","MZ","100","100","95","M000"
"1990-10-26","8.8","5.7","4.0","M000","2.4","MZ","100","93","75","M000"
"1990-10-27","11.5","7.3","3.9","M000","0.0","MZ","100","76","39","M000"
"1990-10-28","9.2","5.3","2.7","M000","6.4","MZ","100","79","43","M000"
"1990-10-29","7.2","4.5","2.0","M000","26.4","MZ","100","100","99","M000"
"1990-10-30","16.3","11.3","4.9","M000","1.2","MZ","100","52","8","M000"
"1990-10-31","11.9","8.7","6.5","M000","0.2","MZ","100","83","54","M000"
"1990-11-01","14.7","10.0","7.2","M000","0.0","MZ","100","41","17","M000"
"1990-11-02","8.1","5.3","2.5","M000","0.0","MZ","100","73","34","M000"
"1990-11-03","10.3","5.1","2.2","M000","0.0","MZ","89","49","21","M000"
"1990-11-04","10.0","5.5","3.4","M000","0.0","MZ","31","25","18","M000"
"1990-11-05","8.9","4.5","2.3","M000","0.0","MZ","47","34","21","M000"
"1990-11-06","5.9","1.9","0.3","M000","0.0","MZ","82","58","37","M000"
"1990-11-07","5.5","1.6","-0.7","M000","0.0","MZ","91","66","50","M000"
"1990-11-08","7.5","3.7","1.2","M000","0.0","MZ","83","49","27","M000"
"1990-11-09","7.9","2.9","-0.3","M000","0.0","MZ","85","65","34","M000"
"1990-11-10","3.9","1.3","-0.3","M000","0.0","MZ","97","88","74","M000"
"1990-11-11","6.8","3.4","0.6","M000","0.0","MZ","87","72","58","M000"
"1990-11-12","11.3","6.8","1.3","M000","0.0","MZ","87","60","44","M000"
"1990-11-13","11.2","6.7","4.5","M000","0.0","MZ","80","61","40","M000"
"1990-11-14","5.3","3.7","1.9","M000","0.0","MZ","97","81","69","M000"
"1990-11-15","10.8","6.7","2.2","M000","0.0","MZ","91","54","23","M000"
"1990-11-16","13.4","8.8","5.6","M000","0.0","MZ","36","27","16","M000"
"1990-11-17","16.1","13.0","9.4","M000","0.0","MZ","42","27","16","M000"
"1990-11-18","18.2","13.7","9.9","M000","0.0","MZ","34","21","13","M000"
"1990-11-19","13.4","9.6","7.9","M000","0.0","MZ","40","29","18","M000"
"1990-11-20","8.8","5.7","3.1","M000","0.0","MZ","100","67","34","M000"
"1990-11-21","5.4","4.1","3.0","M000","0.0","MZ","100","100","100","M000"
"1990-11-22","5.4","4.6","3.9","M000","21.8","MZ","100","100","99","M000"
"1990-11-23","6.3","3.0","0.2","M000","0.6","MZ","100","86","51","M000"
"1990-11-24","2.8","0.5","-0.7","M000","0.4","MZ","100","75","47","M000"
"1990-11-25","0.9","-0.3","-1.3","M000","16.0","MZ","100","100","100","M000"
"1990-11-26","3.9","0.4","-1.5","M000","0.2","MZ","100","91","65","M000"
"1990-11-27","","1.6","","M000","3.0","MZ","","94","","M000"
"1990-11-28","5.3","1.7","0.0","M000","0.0","MZ","100","87","54","M000"
"1990-11-29","5.5","1.5","0.0","M000","0.0","MZ","88","60","37","M000"
"1990-11-30","6.8","2.3","-2.1","M000","0.0","MZ","74","48","30","M000"
"1990-12-01","1.8","-2.0","-4.1","M000","0.0","MZ","80","59","36","M000"
"1990-12-02","5.0","0.0","-3.8","M000","0.0","MZ","62","48","32","M000"
"1990-12-03","4.3","-0.7","-4.9","M000","0.0","MZ","89","62","31","M000"
"1990-12-04","9.1","5.3","1.6","M000","0.0","MZ","46","33","26","M000"
"1990-12-05","8.4","2.6","-0.5","M000","0.0","MZ","60","39","13","M000"
"1990-12-06","4.7","-0.4","-3.5","M000","0.0","MZ","51","37","17","M000"
"1990-12-07","2.5","-2.1","-4.7","M000","0.0","MZ","68","48","26","M000"
"1990-12-08","1.4","-1.9","-4.2","M000","0.0","MZ","90","66","50","M000"
"1990-12-09","0.4","-1.9","-5.8","M000","54.4","MZ","100","100","91","M000"
"1990-12-10","0.8","-1.2","-2.3","M000","4.2","MZ","100","100","77","M000"
"1990-12-11","-0.8","-2.3","-3.5","M000","7.2","MZ","100","98","75","M000"
"1990-12-12","4.8","1.1","-2.0","M000","0.0","MZ","75","57","32","M000"
"1990-12-13","4.5","0.8","-1.2","M000","0.0","MZ","48","35","25","M000"
"1990-12-14","7.1","1.8","-1.6","M000","0.0","MZ","62","45","26","M000"
"1990-12-15","1.6","-1.8","-3.9","M000","0.0","MZ","100","69","40","M000"
"1990-12-16","0.7","-2.3","-3.9","M000","0.0","MZ","79","57","39","M000"
"1990-12-17","0.2","-2.9","-5.6","M000","0.0","MZ","79","61","41","M000"
"1990-12-18","-2.1","-3.9","-5.5","M000","0.0","MZ","83","70","61","M000"
"1990-12-19","-1.0","-3.8","-5.7","M000","0.0","MZ","71","62","46","M000"
"1990-12-20","2.9","-1.2","-3.5","M000","0.0","MZ","65","51","33","M000"
"1990-12-21","1.6","-0.7","-2.9","M000","0.0","MZ","64","53","38","M000"
"1990-12-22","7.7","3.1","0.6","M000","0.0","MZ","70","53","34","M000"
"1990-12-23","8.2","3.8","0.5","M000","0.0","MZ","74","59","39","M000"
"1990-12-24","2.9","-0.2","-2.1","M000","0.0","MZ","100","85","61","M000"
"1990-12-25","-0.5","-2.8","-4.4","M000","0.0","MZ","100","97","84","M000"
"1990-12-26","2.8","-1.8","-3.8","M000","0.6","MZ","100","94","67","M000"
"1990-12-27","5.6","1.1","-2.4","M000","0.2","MZ","100","73","26","M000"
"1990-12-28","4.8","2.1","-0.8","M000","0.0","MZ","68","47","25","M000"
"1990-12-29","2.5","0.2","-1.6","M000","0.0","MZ","84","68","50","M000"
"1990-12-30","5.5","1.7","-0.5","M000","0.0","MZ","94","71","52","M000"
"1990-12-31","4.4","2.7","1.7","M000","0.0","MZ","100","96","86","M000"
"1991-01-01","8.4","4.5","1.8","M000","0.0","MZ","97","42","16","M000"
"1991-01-02","6.1","2.8","0.9","M000","0.0","MZ","62","37","24","M000"
"1991-01-03","6.0","2.5","1.3","M000","0.0","MZ","96","68","42","M000"
"1991-01-04","4.6","2.2","0.3","M000","0.0","MZ","100","90","34","M000"
"1991-01-05","7.1","2.9","0.6","M000","0.0","MZ","47","33","16","M000"
"1991-01-06","4.0","1.4","-1.9","M000","0.0","MZ","83","65","43","M000"
"1991-01-07","2.0","0.0","-1.6","M000","0.4","MZ","100","92","73","M000"
"1991-01-08","5.6","2.3","-0.1","M000","0.0","MZ","93","78","60","M000"
"1991-01-09","5.4","1.6","0.3","M000","0.0","MZ","87","72","55","M000"
"1991-01-10","6.4","2.7","0.8","M000","0.0","MZ","85","72","55","M000"
"1991-01-11","8.3","4.5","2.9","M000","0.0","MZ","84","76","57","M000"
"1991-01-12","4.8","2.8","0.6","M000","0.2","MZ","100","91","78","M000"
"1991-01-13","1.8","0.3","-1.0","M000","25.8","MZ","100","100","100","M000"
"1991-01-14","0.8","-0.3","-2.2","M000","37.2","MZ","100","100","100","M000"
"1991-01-15","5.7","0.7","-1.2","M000","1.2","MZ","100","98","81","M000"
"1991-01-16","-0.9","-4.5","-7.1","M000","0.0","MZ","100","91","73","M000"
"1991-01-17","2.5","-1.5","-6.2","M000","0.0","MZ","83","48","29","M000"
"1991-01-18","4.0","1.1","-1.1","M000","0.0","MZ","53","38","26","M000"
"1991-01-19","7.5","3.3","1.2","M000","0.0","MZ","52","34","19","M000"
"1991-01-20","6.3","2.3","-0.2","M000","0.0","MZ","62","44","26","M000"
"1991-01-21","3.9","0.7","-1.8","M000","0.0","MZ","70","45","31","M000"
"1991-01-22","1.5","-0.7","-2.5","M000","0.0","MZ","71","57","31","M000"
"1991-01-23","5.5","1.6","-0.3","M000","0.0","MZ","44","27","18","M000"
"1991-01-24","6.7","2.8","0.5","M000","0.0","MZ","45","29","18","M000"
"1991-01-25","6.2","2.2","0.0","M000","0.0","MZ","49","32","20","M000"
"1991-01-26","5.5","1.3","-1.8","M000","0.0","MZ","67","44","30","M000"
"1991-01-27","7.2","2.8","-2.1","M000","0.0","MZ","69","44","24","M000"
"1991-01-28","3.9","-0.4","-4.3","M000","0.0","MZ","100","68","35","M000"
"1991-01-29","10.8","4.2","-5.4","M000","0.0","MZ","100","40","10","M000"
"1991-01-30","7.3","1.2","-5.0","M000","0.0","MZ","100","57","10","M000"
"1991-01-31","-2.5","-4.1","-5.3","M000","0.0","MZ","100","93","72","M000"
"1991-02-01","-3.9","-5.7","-6.9","M000","0.0","MZ","100","100","93","M000"
"1991-02-02","-4.0","-7.1","-8.8","M000","0.0","MZ","100","94","74","M000"
"1991-02-03","-2.1","-5.8","-9.0","M000","0.0","MZ","97","79","57","M000"
"1991-02-04","2.9","-2.4","-6.5","M000","0.0","MZ","77","52","31","M000"
"1991-02-05","-1.2","-4.8","-8.2","M000","0.2","MY","100","69","27","M000"
"1991-02-06","-8.2","-10.5","-12.6","M000","0.4","MZ","100","97","79","M000"
"1991-02-07","-8.3","-10.8","-13.9","M000","0.8","MZ","100","86","68","M000"
"1991-02-08","-1.5","-6.2","-10.9","M000","0.0","MZ","100","79","52","M000"
"1991-02-09","-1.7","-4.7","-7.4","M000","0.6","MZ","100","91","72","M000"
"1991-02-10","1.3","-3.1","-5.6","M000","1.2","MZ","100","84","32","M000"
"1991-02-11","1.6","-3.2","-5.5","M000","0.0","MZ","50","35","26","M000"
"1991-02-12","-0.1","-3.8","-6.0","M000","0.0","MZ","43","29","20","M000"
"1991-02-13","-1.4","-4.6","-6.8","M000","0.0","MZ","55","37","27","M000"
"1991-02-14","-1.3","-4.6","-7.5","M000","0.0","MZ","61","45","28","M000"
"1991-02-15","0.0","-4.0","-6.8","M000","0.0","MZ","57","42","26","M000"
"1991-02-16","10.9","2.3","-5.2","M000","0.0","MZ","100","55","31","M000"
"1991-02-17","3.9","-0.4","-5.3","M000","0.0","MZ","100","76","47","M000"
"1991-02-18","2.6","0.2","-1.8","M000","0.0","MZ","85","70","52","M000"
